0.0	0.4654926069241193
12.0	0.4651950070732359
16.0	0.4649270693998796
20.0	0.46460880118447906
24.0	0.464218348127553
28.0	0.4637367442882185
32.0	0.4631360981674409
36.0	0.46237897119827703
40.0	0.4614203177194459
44.0	0.4602001389547938
48.0	0.4586461074221803
52.0	0.45666597602962994
56.0	0.45414814278660126
60.0	0.450954019488382
64.0	0.4469160632148743
68.0	0.4418439962913997
72.0	0.4355315174933412
76.0	0.4277656735439506
80.0	0.41834927616526224
84.0	0.407129680962304
88.0	0.3940504280872525
92.0	0.37919029285555284
96.0	0.36279211908921516
100.0	0.3452660349869185
104.0	0.3271493677581433
108.0	0.3090179000091176
112.0	0.291385248288418
116.0	0.27463174230979975
120.0	0.2589792109399572
124.0	0.24450864525781843
128.0	0.23119899102991523
133.0	0.21897534859184134
138.0	0.1657330349041864
143.0	0.14069425485726555
148.0	0.1270591778217577
153.0	0.11595358010498868
158.0	0.10757557314509321
162.0	0.10166602905657711
168.0	0.09821187530802858
174.0	0.09452328902466199
179.0	0.09246648117272262
183.0	0.0902728952214143
187.0	0.08892198670985334
191.0	0.088798171463601
195.0	0.08845056545751877
199.0	0.0883928790653387
203.0	0.08832142331253438
207.0	0.08826502475911671
211.0	0.0882487624950037
216.0	0.08823977757284306
221.0	0.08823895378653109
227.0	0.08823804701350764
233.0	0.08823777028625389
238.0	0.08823763233896686
242.0	0.08823713884307866
247.0	0.08823680802567001
251.0	0.0882367791220292
255.0	0.08823669190502462
259.0	0.08823667781960164
263.0	0.08823666800741176
267.0	0.08823666704417775
271.0	0.08823666627439712
275.0	0.08823666617241463
279.0	0.0882366660980415
283.0	0.08823666608880386
288.0	0.08823666608021999
292.0	0.08823666607930854
296.0	0.08823666607735159
300.0	0.08823666607709384
304.0	0.08823666607703665
308.0	0.08823666607700632
312.0	0.08823666607699861
316.0	0.088236666076992
320.0	0.08823666607699036
324.0	0.08823666607698973
328.0	0.08823666607698977
332.0	0.08823666607698935
336.0	0.08823666607698961
340.0	0.08823666607698975
344.0	0.08823666607698934
348.0	0.08823666607698946
352.0	0.08823666607698927
356.0	0.08823666607698945
360.0	0.08823666607698952
364.0	0.08823666607698964
368.0	0.08823666607698936
372.0	0.08823666607698959
376.0	0.08823666607698928
380.0	0.08823666607698949
384.0	0.0882366660769894
388.0	0.08823666607698939
392.0	0.08823666607698939
396.0	0.08823666607698927
400.0	0.08823666607698946
404.0	0.0882366660769895
408.0	0.08823666607698921
412.0	0.0882366660769892
416.0	0.08823666607698939
420.0	0.08823666607698952
424.0	0.08823666607698953
428.0	0.08823666607698945
432.0	0.08823666607698953
436.0	0.08823666607698955
440.0	0.08823666607698945
444.0	0.08823666607698928
448.0	0.08823666607698935
452.0	0.0882366660769894
456.0	0.08823666607698934
460.0	0.08823666607698935
464.0	0.08823666607698936
468.0	0.08823666607698935
472.0	0.08823666607698935
476.0	0.08823666607698935
480.0	0.08823666607698936
484.0	0.08823666607698936
488.0	0.08823666607698936
492.0	0.08823666607698936
496.0	0.08823666607698936
500.0	0.08823666607698936
504.0	0.08823666607698936
508.0	0.08823666607698936
512.0	0.08823666607698936
516.0	0.08823666607698936
520.0	0.08823666607698936
524.0	0.08823666607698936
528.0	0.08823666607698936
532.0	0.08823666607698936
536.0	0.08823666607698936
540.0	0.08823666607698936
544.0	0.08823666607698936
548.0	0.08823666607698936
552.0	0.08823666607698936
